cluster_id,cluster_probability,title,group,voted_up,playtime_at_review_hours,detected_language,analysis_text
0,0.06544097130329016,In Stars And Time,core,True,25.883333333333333,en,"must try,must try,must try,must try,must try,must try,must try,must try,must try,must try,must try,must try,must try,must try,must try,must try,must try,"
0,0.06544097130329016,Ikenfell,core,True,9.4,en,"[h1] Ikenfell [/h1] ⭐️⭐️⭐️⭐️ === ( 🎯 Difficulty ) === ☐ No Difficulty ☐ Easy ☑ Standard ☐ Big Learning Curve ☑ Hard (The optional bosses are pretty difficult) ☐ Impossible === ( 👪 Audience ) === ☑ Everyone ☐ Kids ☐ Teens ☐ Adults ☐ Mature === ( 👀 Graphics ) === ☐ What Is This? ☐ Bad ☑ Acceptable ☐ Good ☐ Great ☐ Stylistic ☐ Beautiful ☐ Masterpiece === ( Sound/Music ) === ☐ Bad ☐ Nothing Special ☑ Okay ☐ Great ☐ Beautiful ☐ I´m Gonna Cry === ( 🌏 Story ) === ☐ This Game Has No Story ☐ Nothing Special ☑ It´s Alright ☐ Well Written ☐ Epic Story ☐ Thinking About It, When I Sleep === ( Grinding ) === ☐ Nothing To Grind ☑ Isn't Necessary To Progress ☐ Average Grind Level ☐ A Lot Of Grinding ☐ You‘ll Need A Second Life For Grinding === ( 💎 Price ) === ☐ Free ☐ Underpriced ☑ Perfect Price ☐ Could Be Cheaper ☐ Overpriced === ( ☣ Requirments ) === ☑ A Toaster Could Run This ☐ Low ☐ Average ☐ Above Average ☐ High End ☐ NASA Computer === ( ⏰ Game time/length ) === ☐ Really short ( 0 - 4 hours) ☐ Short ( 4 - 12 hours) ☑ Average ( 12 - 24 hours) ☐ Long ( 24+ hours) ☐ Multiplayer/Neverending === ( 🐞 Bugs ) === ☐ Game itself is a bug ☐ Lot of bugs ☐ Few Bugs ☑ Nothing === ( Controller Support ) === ☑ Yes ☐ no === ( Enjoyment ) === ☐ I´d Rather Watch Grass Grow ☐ Hard To Enjoy ☑ Repetitive ☐ It's Okay ☑ Fun To Be Had For Sure ☐ The Kind Of Fun You Will Remember ☐ Life Changing === ( Replayability ) === ☑ One-Time Experience ☐ Only For Achievements ☐ If You Wait A Few Months/Years ☐ Definitely ☐ Infinitely Replayable/Multiplayer === ( Worth Playing ) === ☐ No ☐ Wait For A Sale ☑ Yes ☐ I Can´t Recommend It Enough TOP FUN THINGS TO DO: ⭐️ Petting kitties! ⭐️ Battling creative enemies. THE UNIQUES: 💎 Battles are tactical. 💎 A magical school. 💎 Just..... being gay! PLAYER GAMING REQUIREMENTS: 💼 RPG. 💼 Fantasy. 💼 LGBTQ+ PROS: + It's optional to auto win any battle. + Inactive party members also get exp. + Challenging boss fights. + In-depth attack moves. + Petting a cat will save your game! *prrrrr* CONS: - Unable to see Enemies hp without selecting it. - No restart battle option. - Long boss battle fights. VERDICT: We've stumbled onto a hidden gem guys! It has everything an turn-based game should have, minus the cons I threw in, which can easily be overlooked from how in-depth the attack moves each character has, some battle scenes are pretty darn long, having a checkpoint helps but even with the help of that, can still feel long. With that said, if you're still struggling with these bosses and just want to be done with the battle, there is a choice to auto win, which is deemed as cheating but if you want to enjoy the story then I see no shame in using this option. The characters are all likeable and fit in so well with the plot, this can be a make or break moment but with the creative battle scenes to back up the characters, I can't find a single negative point with any of the main characters. I do need to point out that there's sensitive scenes which some players do not wish to see, it's nothing NSFW but if you're against LGBTQ+ I wouldn't recommend playing this. If you've got the spare cash, I'd pick this game up without a second thought, it's the perfect turn-based game and very easy to pick up where you've left off. I'm surprised Ikenfell hasn't received more recognition but some games get over shadowed by other games. Total Score = 78/100. GAMEPLAY: The tactical combat system involves players battling on an isometric grid, but also includes timing-based elements akin to the Paper Mario series. In the story, the player initially controls Maritte Hildegaard, a non-magical teenage girl who journeys to the titular magical school Ikenfell, in an attempt to investigate the disappearance of her witch sister Safina. While trying to enter the school, she suddenly gains magical powers, concurring with mysterious changes in magic that some link to the mysterious Dark Fold. SIMILAR GAME LIKE THIS? / REVIEWER PREVIOUS EXPERIENCE: Undertale, Cassette Beasts ■■■■■■■□□□ 7 / 10 I feel a little gay right now. RECOMMEDED SPECS It'll run on anything."
0,0.06544097130329016,Long Gone Days,core,True,16.483333333333334,en,"A pretty cool way to rate a game that I found: ---{ Graphics }--- ☐You forget what reality is [X]Beautiful ☐Good ☐Decent ☐Bad ☐Don‘t look too long at it ☐MS-DOS ---{ Gameplay }--- ☐Very good ☐Good [X]It's just gameplay ☐Mehh ☐Watch paint dry instead ☐Just don't ---{ Audio }--- ☐Eargasm ☐Very good [X]Good ☐Not too bad ☐Bad ☐I'm now deaf ---{ Audience }--- ☐Kids [X]Teens [X]Adults ☐Grandma ---{ PC Requirements }--- ☐Check if you can run paint ☐Potato [X]Decent ☐Fast ☐Rich boi ☐Ask NASA if they have a spare computer ---{ Difficulty }--- ☐Just press 'W' [X]Easy ☐Easy to learn / Hard to master ☐Significant brain usage ☐Difficult ☐Dark Souls ---{ Grind }--- ☐Nothing to grind ☐Only if u care about leaderboards/ranks [X]Isn't necessary to progress ☐Average grind level ☐Too much grind ☐You'll need a second life for grinding ---{ Story }--- ☐No Story ☐Some lore ☐Average ☐Good [X]Lovely ☐It'll replace your life ---{ Game Time }--- ☐Long enough for a cup of coffee ☐Short [X]Average [X]Long ☐To infinity and beyond ---{ Price }--- ☐It's free! ☐Worth the price [X]If it's on sale ☐If u have some spare money left ☐Not recommended ☐You could also just burn your money ---{ Bugs }--- ☐Never heard of [X]Minor bugs ☐Can get annoying ☐ARK: Survival Evolved ☐The game itself is a big terrarium for bugs ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 [X] 7(.5) ☐ 8 ☐ 9 ☐ 10 Other feedback: Game is lovely, the difficulty curve might be cruel sometimes and too easy at others, Quests can be frustrating since you have to load save file if you continued to the next area by accident, Story is amazing, would recommend.. as said probably on a discount"
0,0.06544097130329016,OneShot,positioning,True,8.033333333333333,en,---{ Graphics }--- ☐ You forget what reality is ☐ Beautiful ☑ Good ☐ Decent ☐ Bad ☐ Don't look too long at it ☐ MS-DOS ---{ Gameplay }--- ☐ Very good ☑ Good ☐ It's just gameplay ☐ Mehh ☐ Watch paint dry instead ☐ Just don't ---{ Audio }--- ☐ Eargasm ☑ Very good ☐ Good ☐ Not too bad ☐ Bad ☐ I'm now deaf ---{ Audience }--- ☑ Kids ☑ Teens ☑ Adults ☑ Grandma ---{ PC Requirements }--- ☐ Check if you can run paint ☑ Potato ☐ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer ---{ Difficulty }--- ☐ Just press 'W' ☑ Easy ☐ Easy to learn / Hard to master ☐ Significant brain usage ☐ Difficult ☐ Dark Souls ---{ Grind }--- ☑ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isn't necessary to progress ☐ Average grind level ☐ Too much grind ☐ You'll need a second life for grinding ---{ Story }--- ☐ No Story ☐ Some lore ☐ Average ☐ Good ☑ Lovely ☐ It'll replace your life ---{ Game Time }--- ☐ Long enough for a cup of coffee ☐ Short ☑ Average ☐ Long ☐ To infinity and beyond ---{ Price }--- ☐ It's free! ☑ Worth the price ☐ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money ---{ Bugs }--- ☑ Never heard of ☐ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 ☐ 7 ☑ 8 ☐ 9 ☐ 10
0,0.06544097130329016,Finding Paradise,positioning,True,3.966666666666667,en,"Short review: (++) wonderful story (+) memorable characters (+) the last song is incredibly emotional (-) you can only experience this story once (-) made me depressed Long review: ---{ Graphics }--- ☐ You forget what reality is ☐ Beautiful ☑ Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ MS-DOS ---{ Gameplay }--- ☐ Very good ☐ Good ☑ It's just gameplay ☐ Mehh ☐ Watch paint dry instead ☐ Just don't ---{ Audio }--- ☐ Eargasm ☑ Very good ☐ Good ☐ Not too bad ☐ Bad ☐ I'm now deaf ---{ Audience }--- ☐ Kids ☑ Teens ☑ Adults ☑ Grandma ---{ PC Requirements }--- ☐ Check if you can run paint ☑ Potato ☐ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer ---{ Game Size }--- ☐ Floppy Disk ☑ Old Fashioned ☐ Workable ☐ Big ☐ Will eat 10% of your 1TB hard drive ☐ You will want an entire hard drive to hold it ☐ You will need to invest in a black hole to hold all the data ---{ Difficulty }--- ☑ Just press 'W' ☐ Easy ☐ Easy to learn / Hard to master ☐ Significant brain usage ☐ Difficult ☐ Dark Souls ---{ Grind }--- ☑ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isn't necessary to progress ☐ Average grind level ☐ Too much grind ☐ You'll need a second life for grinding ---{ Story }--- ☐ No Story ☐ Some lore ☐ Average ☐ Good ☐ Lovely ☑ It'll replace your life ---{ Game Time }--- ☐ Long enough for a cup of coffee ☑ Short ☐ Average ☐ Long ☐ To infinity and beyond ---{ Price }--- ☐ It's free! ☑ Worth the price ☐ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money ---{ Bugs }--- ☑ Never heard of ☐ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 ☐ 7 ☐ 8 ☑ 9 ☐ 10 Additional Notes: This game may have the best and most emotional story I have ever experienced. It harbors unique and memorable characters each with their own distinct personalities, including the side characters. The last song that is played is incredibly emotional and makes you feel like you have had an emotional heart attack. The only negative is that I can never experience the story again (+ I am bit sad now)."
0,0.06544097130329016,Impostor Factory,positioning,True,3.283333333333333,en,---{Graphics}--- ☐ Masterpiece ☐ Beautiful ☑ Good ☐ Decent ☐ Will do ☐ Bad ☐ Awful ☐ Paint.exe ---{Gameplay}--- ☐ Try not to get addicted ☐ Very good ☑ Good ☐ Nothing special ☐ Ehh ☐ Bad ☐ Just don't ---{Audio}--- ☐ Eargasm ☐ Very good ☐ Good ☑ Decent ☐ Not too bad ☐ Bad ☐ Ear rape ---{Audience}--- ☐ Kids ☑ Teens ☑ Adults ☐ Everyone ---{PC Requirements}--- ☐ Check if you can run paint ☐ Potato ☑ Minimum ☐ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer ---{Difficulity}--- ☑ Just press a bunch of buttons ☐ Easy ☐ Significant brain usage ☐ Easy to learn / Hard to master ☐ Not so easy ☐ Difficult ☐ Dark Souls ---{Grind}--- ☑ Nothing ☐ Only if u care about leaderboards/ranks ☐ Isn't necessary to progress ☐ A bit grindy sometimes ☐ Average grind level ☐ Too much grind ☐ Insanity ---{Story}--- ☐ Doesn't have any ☐ Something isn't nothing I guess ☐ Not great ☐ Average ☐ Good ☑ Lovely ☐ Will make u cry or smile alot ---{Game length}--- ☐ Really Short. ( 0 - 3 hours) ☑ Short. ( 2 - 8 hours) ☐ Medium. ( 8 - 16 hours) ☐ Long. ( 16+ hours) ☐ Endless. ---{Price}--- ☐ Just buy it ☐ Worth the price ☑ Wait for sale ☐ Maybe if u have some spare money left ☐ Not recommended ☐ Don't throw money into a trash can ---{Bugs}--- ☑ Never had any ☐ Minor bugs ☐ Few bugs ☐ Can get annoying ☐ Ruining the game ☐ The game itself is a big terrarium for bugs ---{Others}--- Multiplayer: ☐ Singleplayer: ☑ Final Score: 8/10
0,0.06544097130329016,Vampire Survivors,contrast,False,41.3,en,---{ Graphics }--- ☐ You forget what reality is ☐ Beautiful ☐ Good ☐ Decent ☐ Bad ☑ Don‘t look too long at it ☐ MS-DOS ---{ Gameplay }--- ☐ Flows like Water ☐ Good ☐ It's just gameplay ☑ Mehh ☐ Watch paint dry instead ☐ Just don't ---{ Audio }--- ☐ Eargasm ☐ Very good ☐ Good ☐ Not too bad ☑ Bad ☐ I'm now deaf ---{ Audience }--- ☐ Kids ☑ Teens ☑ Adults ☑ Grandma ---{ PC Requirements }--- ☐ Check if you can run paint ☐ Potato ☑ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer ---{ Game Size }--- ☐ Floppy Disk ☑ Old Fashioned ☐ Managable ☐ Big ---{ Difficulty }--- ☐ Just press 'W' ☐ Easy ☑ Easy to learn / Hard to master ☐ Significant brain usage ☐ Difficult ---{ Grind }--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isn't necessary to progress ☐ Average grind level ☑ This is your Job now ---{ Story }--- ☐ No Story ☐ Some lore ☑ Average ☐ Good ☐ Lovely ☐ It'll replace your life ---{ Game Time }--- ☐ Long enough for a cup of coffee ☐ Short ☑ Average ☐ Long ☐ You can basicly start a new Life ---{ Price }--- ☐ It's free! ☐ Worth the price ☑ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money ---{ Bugs }--- ☑ Never heard of ☐ Minor bugs ☐ Can get annoying ☐ The game itself is a big terrarium for bugs ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☑ 5 ☐ 6 ☐ 7 ☐ 8 ☐ 9 ☐ 10
0,0.06544097130329016,Into the Breach,contrast,True,96.96666666666667,en,---{Graphics}--- ☐ You forget what reality is ☐ Beautiful ☑ Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ Paint.exe ---{Gameplay}--- ☑ Very good ☐ Good ☐ It‘s just gameplay ☐ Mehh ☐ Starring at walls is better ☐ Just don‘t ---{Audio}--- ☐ Eargasm ☐ Very good ☐ Good ☑ Not too bad ☐ Bad ☐ Earrape ---{Audience}--- ☐ Kids ☐ Teens ☑ Adults ☑ Human ☑ Lizards (with a brain) ---{PC Requirements}--- ☑ Check if you can run paint ☐ Potato ☐ Decent ☐ Fast ☐ Rich boiiiiii ☐ Ask NASA if they have a spare computer ---{Difficulity}--- ☐ Just press ‚A‘ ☐ Easy ☐ Significant brain usage ☑ Easy to learn / Hard to master ☐ Difficult ☐ Dark Souls ---{Grind}--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isnt necessary to progress ☐ Average grind level ☑ Too much grind ☐ You‘ll need a second live for grinding ---{Story}--- ☑ Story? ☐ Text or Audio floating around ☐ Average ☐ Good ☐ Lovely ☐ It‘ll replace your life ---{Game Time}--- ☐ Long enough for a cup of coffee ☐ Short ☐ Average ☑ Long ☐ To infinity and beyond ---{Price}--- ☐ It’s free! ☑ Worth the price ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money ---{Bugs}--- ☑ Never heard of ☐ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs
0,0.06544097130329016,Into the Breach,contrast,True,16.3,en,"[b] Overall Rating :[/b] ★ 9/10 ★ [b]🎮 [u]Gameplay[/u] 🎮[/b] ✅ [b]A pure joy to play; hours fly by[/b] ☐ Very engaging and well-paced ☐ Decent ☐ Functional but lacks a hook ☐ Boring or tedious to finish [b]🛠️ [u]Mechanics[/u] 🛠️[/b] ✅ [b]Innovative and polished[/b] ☐ Tight and intuitive ☐ Standard; works well ☐ A bit clunky or over-complicated ☐ Broken or frustratingly designed [b]⚖️ [u]Difficulty[/u] ⚖️[/b] ☐ Very Easy ☐ Easy ☐ Balanced ✅ [b]Challenging[/b] ☐ Very Hard ☐ Brutal [b]🎨 [u]Visuals & Art Style[/u] 🎨 [/b] ☐ A visual masterpiece; stunning ✅ [b]Distinct and beautiful art direction[/b] ☐ Solid graphics; consistent style ☐ Average ☐ Poorly optimized or uninspired [b]📖 [u]Story & Writing[/u] 📖[/b] ☐ Unforgettable; emotional impact ☐ Deep lore and great characters ✅ [b]Serviceable; keeps you interested[/b] ☐ Minimal / Background only ☐ Lacks depth or a compelling hook [b]🎵 [u]Music & SFX[/u] 🎵[/b] ☐ Outstanding soundtrack; a must-listen ✅ [b]High quality; fits the atmosphere perfectly[/b] ☐ Good, but doesn't stand out ☐ Forgettable or repetitive ☐ Annoying or low-quality audio [b]☕ [u]Coziness[/u] ☕[/b] ☐ Maximum comfy (Perfect ""chill"" game) ☐ Relaxing and low-stress ✅ [b]Balanced; some tense moments ☐ Not a cozy game by design ☐ Stressful / Anxiety-inducing [b]⏳ [u]Lenght & Replayability[/u] ⏳ ☐ Endless hours of content ✅ [b]Great length with high replay value[/b] ☐ Good for a single, solid playthrough ☐ A bit short for the experience ☐ Finished too quickly / No reason to return [b]⚙️ [u]Performance & Bugs[/u] ⚙️[/b] ✅ [b]Flawless; no issues at all[/b] ☐ Very stable; minor hiccups only ☐ Optimization could be better ☐ Buggy; occasionally breaks immersion ☐ Game-breaking issues / Constant crashes [b]💰 [u]Worth the Price?[/u] 💰[/b] ✅ [b]Buy it now (Full Price)[/b] ☐ Definitely worth it on a small sale ☐ Wait for a deep discount ☐ Only if you really like the genre ☐ Don't buy (Refund territory)"
0,0.06544097130329016,Katana ZERO,contrast,True,9.316666666666666,en,---{ Graphics }--- ☐ You forget what reality is ☑ Beautiful ☐ Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ MS-DOS ---{ Gameplay }--- ☑ Very good ☐ Good ☐ It's just gameplay ☐ Mehh ☐ Watch paint dry instead ☐ Just don't ---{ Audio }--- ☑ Eargasm ☐ Very good ☐ Good ☐ Not too bad ☐ Bad ☐ I'm now deaf ---{ Audience }--- ☐ Kids ☑ Teens ☑ Adults ☐ Grandma ---{ PC Requirements }--- ☐ Check if you can run paint ☑ Potato ☐ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer ---{ Game Size }--- ☑ Floppy Disk ☐ Old Fashioned ☐ Workable ☐ Big ☐ Will eat 15% of your 1TB hard drive ☐ You will want an entire hard drive to hold it ☐ You will need to invest in a black hole to hold all the data ---{ Difficulty }--- ☐ Just press 'W' ☐ Easy ☐ Easy to learn / Hard to master ☑ Significant brain usage ☐ Difficult ☐ Dark Souls ---{ Grind }--- ☑ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isn't necessary to progress ☐ Average grind level ☐ Too much grind ☐ You'll need a second life for grinding ---{ Story }--- ☐ No Story ☐ Some lore ☐ Average ☐ Good ☐ Lovely ☑ It'll replace your life ---{ Game Time }--- ☐ Long enough for a cup of coffee ☑ Short ☐ Average ☐ Long ☐ To infinity and beyond ---{ Price }--- ☐ It's free! ☑ Worth the price ☐ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money ---{ Bugs }--- ☑ Never heard of ☐ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 ☐ 7 ☐ 8 ☐ 9 ☑ 10
